ID,User,Reaction Type,Reaction Date,INP_SYSDATE
13345,654,Comment,1588164406,2020-04-29 16:46:46
13346,691,Emoticon,1588159284,2020-04-29 15:21:24
13347,718,Like,1588165255,2020-04-29 17:00:55
13348,671,Emoticon,1588166149,2020-04-29 17:15:49
13349,698,Like,1588163579,2020-04-29 16:32:59
13350,68,Comment,1588164799,2020-04-29 16:53:19
13351,710,Emoticon,1588161996,2020-04-29 16:06:36
13352,690,Comment,1588166367,2020-04-29 17:19:27
13353,736,Comment,1588163085,2020-04-29 16:24:45
13354,702,Like,1588166345,2020-04-29 17:19:05
13355,675,Comment,1588164617,2020-04-29 16:50:17
13356,718,Like,1588166066,2020-04-29 17:14:26
13357,714,Comment,1588167513,2020-04-29 17:38:33
13358,734,Like,1588164339,2020-04-29 16:45:39
13359,465,Like,1588164799,2020-04-29 16:53:19
13360,788,Like,1588163289,2020-04-29 16:28:09
13361,65,Comment,1588165548,2020-04-29 17:05:48
13362,662,Like,1588165389,2020-04-29 17:03:09
13363,687,Emoticon,1588165775,2020-04-29 17:09:35
13364,658,Like,1588161487,2020-04-29 15:58:07
13365,709,Like,1588167045,2020-04-29 17:30:45
13366,67,Comment,1588164244,2020-04-29 16:44:04
13367,638,Comment,1588165406,2020-04-29 17:03:26
13368,833,Emoticon,1588165314,2020-04-29 17:01:54
13369,669,Like,1588165186,2020-04-29 16:59:46
13370,673,Comment,1588164965,2020-04-29 16:56:05
13371,710,Comment,1588166302,2020-04-29 17:18:22
13372,641,Like,1588165247,2020-04-29 17:00:47
13373,676,Emoticon,1588165929,2020-04-29 17:12:09
13374,648,Emoticon,1588166756,2020-04-29 17:25:56
13375,696,Comment,1588165109,2020-04-29 16:58:29
13376,696,Comment,1588164367,2020-04-29 16:46:07
13377,639,Like,1588163554,2020-04-29 16:32:34
13378,636,Emoticon,1588165227,2020-04-29 17:00:27
13379,680,Comment,1588161060,2020-04-29 15:51:00
13380,702,Comment,1588165912,2020-04-29 17:11:52
13381,737,Emoticon,1588162858,2020-04-29 16:20:58
13382,713,Comment,1588168408,2020-04-29 17:53:28
13383,699,Like,1588163612,2020-04-29 16:33:32
13384,734,Like,1588167545,2020-04-29 17:39:05
13385,69,Emoticon,1588163697,2020-04-29 16:34:57
13386,664,Comment,1588164156,2020-04-29 16:42:36
13387,661,Like,1588166546,2020-04-29 17:22:26
13388,642,Like,1588167587,2020-04-29 17:39:47
13389,676,Like,1588164194,2020-04-29 16:43:14
13390,645,Emoticon,1588164556,2020-04-29 16:49:16
13391,699,Comment,1588163544,2020-04-29 16:32:24
13392,808,Emoticon,1588163442,2020-04-29 16:30:42
13393,69,Emoticon,1588163742,2020-04-29 16:35:42
13394,656,Emoticon,1588164528,2020-04-29 16:48:48
13395,639,Like,1588166803,2020-04-29 17:26:43
13396,728,Comment,1588164199,2020-04-29 16:43:19
13397,734,Like,1588164937,2020-04-29 16:55:37
13398,671,Like,1588165758,2020-04-29 17:09:18
13399,71,Comment,1588165799,2020-04-29 17:09:59
13400,647,Emoticon,1588162549,2020-04-29 16:15:49
13401,709,Comment,1588164259,2020-04-29 16:44:19
13402,692,Emoticon,1588163768,2020-04-29 16:36:08
13403,70,Emoticon,1588164927,2020-04-29 16:55:27
13404,692,Emoticon,1588167167,2020-04-29 17:32:47
13405,642,Like,1588167557,2020-04-29 17:39:17
13406,674,Comment,1588165742,2020-04-29 17:09:02
13407,663,Like,1588167347,2020-04-29 17:35:47
13408,697,Comment,1588163906,2020-04-29 16:38:26
13409,17,Like,1588162969,2020-04-29 16:22:49
13410,656,Like,1588162603,2020-04-29 16:16:43
13411,640,Emoticon,1588167396,2020-04-29 17:36:36
13412,690,Comment,1588165800,2020-04-29 17:10:00
13413,682,Like,1588166784,2020-04-29 17:26:24
13414,735,Like,1588162928,2020-04-29 16:22:08
13415,639,Like,1588161675,2020-04-29 16:01:15
13416,666,Comment,1588166713,2020-04-29 17:25:13
13417,674,Like,1588163624,2020-04-29 16:33:44
13418,708,Like,1588161142,2020-04-29 15:52:22
13419,75,Emoticon,1588165052,2020-04-29 16:57:32
13420,708,Comment,1588166168,2020-04-29 17:16:08
13421,649,Comment,1588164442,2020-04-29 16:47:22
13422,732,Emoticon,1588164574,2020-04-29 16:49:34
13423,17,Like,1588166333,2020-04-29 17:18:53
13424,711,Like,1588165391,2020-04-29 17:03:11
13425,686,Like,1588162090,2020-04-29 16:08:10
13426,664,Emoticon,1588162306,2020-04-29 16:11:46
13427,636,Comment,1588167403,2020-04-29 17:36:43
13428,713,Like,1588163153,2020-04-29 16:25:53
13429,652,Like,1588165326,2020-04-29 17:02:06
13430,709,Emoticon,1588162416,2020-04-29 16:13:36
13431,727,Comment,1588166823,2020-04-29 17:27:03
13432,690,Like,1588164674,2020-04-29 16:51:14
13433,75,Comment,1588167063,2020-04-29 17:31:03
13434,658,Comment,1588164494,2020-04-29 16:48:14
13435,728,Like,1588162056,2020-04-29 16:07:36
13436,672,Emoticon,1588165367,2020-04-29 17:02:47
13437,516,Emoticon,1588160804,2020-04-29 15:46:44
13438,68,Comment,1588164529,2020-04-29 16:48:49
13439,679,Emoticon,1588163921,2020-04-29 16:38:41
13440,65,Comment,1588167568,2020-04-29 17:39:28
13441,644,Like,1588164555,2020-04-29 16:49:15
13442,715,Comment,1588164768,2020-04-29 16:52:48
13443,712,Comment,1588164758,2020-04-29 16:52:38
13444,415,Comment,1588160641,2020-04-29 15:44:01
13445,730,Comment,1588163374,2020-04-29 16:29:34
13446,672,Emoticon,1588163486,2020-04-29 16:31:26
13447,649,Like,1588166459,2020-04-29 17:20:59
13448,692,Like,1588167630,2020-04-29 17:40:30
13449,647,Emoticon,1588168338,2020-04-29 17:52:18
13450,652,Emoticon,1588169700,2020-04-29 18:15:00
13451,118,Emoticon,1588164045,2020-04-29 16:40:45
13452,669,Like,1588165409,2020-04-29 17:03:29
13453,647,Comment,1588161458,2020-04-29 15:57:38
13454,75,Comment,1588166948,2020-04-29 17:29:08
13455,711,Comment,1588165528,2020-04-29 17:05:28
13456,683,Like,1588165323,2020-04-29 17:02:03
13457,731,Emoticon,1588162652,2020-04-29 16:17:32
13458,73,Like,1588167220,2020-04-29 17:33:40
13459,682,Comment,1588163657,2020-04-29 16:34:17
13460,664,Emoticon,1588163921,2020-04-29 16:38:41
13461,654,Like,1588167937,2020-04-29 17:45:37
13462,736,Like,1588163881,2020-04-29 16:38:01
13463,73,Emoticon,1588161704,2020-04-29 16:01:44
13464,693,Comment,1588161687,2020-04-29 16:01:27
13465,465,Like,1588167947,2020-04-29 17:45:47
13466,712,Comment,1588165833,2020-04-29 17:10:33
13467,708,Emoticon,1588161758,2020-04-29 16:02:38
13468,71,Like,1588164382,2020-04-29 16:46:22
13469,676,Emoticon,1588163881,2020-04-29 16:38:01
13470,723,Emoticon,1588164844,2020-04-29 16:54:04
13471,680,Like,1588162525,2020-04-29 16:15:25
13472,711,Like,1588163078,2020-04-29 16:24:38
13473,683,Comment,1588166434,2020-04-29 17:20:34
13474,649,Emoticon,1588165699,2020-04-29 17:08:19
13475,712,Emoticon,1588164578,2020-04-29 16:49:38
13476,705,Emoticon,1588166635,2020-04-29 17:23:55
13477,699,Emoticon,1588168352,2020-04-29 17:52:32
13478,649,Comment,1588164943,2020-04-29 16:55:43
13479,655,Comment,1588163410,2020-04-29 16:30:10
13480,668,Like,1588163570,2020-04-29 16:32:50
13481,725,Like,1588165721,2020-04-29 17:08:41
13482,665,Like,1588163981,2020-04-29 16:39:41
13483,675,Comment,1588162332,2020-04-29 16:12:12
13484,703,Comment,1588167832,2020-04-29 17:43:52
13485,651,Emoticon,1588168240,2020-04-29 17:50:40
13486,714,Comment,1588164296,2020-04-29 16:44:56
13487,719,Emoticon,1588162947,2020-04-29 16:22:27
13488,658,Comment,1588160164,2020-04-29 15:36:04
13489,732,Emoticon,1588166323,2020-04-29 17:18:43
13490,699,Like,1588164910,2020-04-29 16:55:10
13491,702,Emoticon,1588163911,2020-04-29 16:38:31
13492,679,Emoticon,1588167683,2020-04-29 17:41:23
13493,688,Like,1588164256,2020-04-29 16:44:16
13494,720,Emoticon,1588161680,2020-04-29 16:01:20
13495,686,Comment,1588162800,2020-04-29 16:20:00
13496,833,Emoticon,1588168042,2020-04-29 17:47:22
13497,694,Comment,1588164513,2020-04-29 16:48:33
13498,681,Like,1588169668,2020-04-29 18:14:28
13499,699,Like,1588164482,2020-04-29 16:48:02
13500,688,Like,1588166148,2020-04-29 17:15:48
13501,725,Emoticon,1588162257,2020-04-29 16:10:57
13502,667,Emoticon,1588166366,2020-04-29 17:19:26
13503,695,Like,1588165765,2020-04-29 17:09:25
13504,671,Like,1588163588,2020-04-29 16:33:08
13505,737,Comment,1588165039,2020-04-29 16:57:19
13506,698,Like,1588167434,2020-04-29 17:37:14
13507,642,Emoticon,1588163134,2020-04-29 16:25:34
13508,664,Comment,1588163464,2020-04-29 16:31:04
13509,720,Like,1588162178,2020-04-29 16:09:38
13510,682,Like,1588164125,2020-04-29 16:42:05
13511,714,Emoticon,1588166062,2020-04-29 17:14:22
13512,683,Comment,1588165837,2020-04-29 17:10:37
13513,465,Emoticon,1588167191,2020-04-29 17:33:11
13514,730,Comment,1588167854,2020-04-29 17:44:14
13515,683,Comment,1588165399,2020-04-29 17:03:19
13516,689,Comment,1588167872,2020-04-29 17:44:32
13517,688,Emoticon,1588160945,2020-04-29 15:49:05
13518,654,Like,1588164250,2020-04-29 16:44:10
13519,671,Comment,1588164742,2020-04-29 16:52:22
13520,685,Emoticon,1588167201,2020-04-29 17:33:21
13521,287,Emoticon,1588161590,2020-04-29 15:59:50
13522,672,Emoticon,1588163999,2020-04-29 16:39:59
13523,667,Emoticon,1588161380,2020-04-29 15:56:20
13524,702,Emoticon,1588162148,2020-04-29 16:09:08
13525,675,Like,1588164056,2020-04-29 16:40:56
13526,17,Like,1588167535,2020-04-29 17:38:55
13527,415,Like,1588165185,2020-04-29 16:59:45
13528,654,Emoticon,1588166381,2020-04-29 17:19:41
13529,118,Like,1588165239,2020-04-29 17:00:39
13530,704,Emoticon,1588166986,2020-04-29 17:29:46
13531,636,Emoticon,1588165180,2020-04-29 16:59:40
13532,654,Like,1588166416,2020-04-29 17:20:16
13533,672,Comment,1588165012,2020-04-29 16:56:52
13534,674,Like,1588163372,2020-04-29 16:29:32
13535,650,Comment,1588166579,2020-04-29 17:22:59
13536,415,Emoticon,1588161845,2020-04-29 16:04:05
13537,696,Like,1588167952,2020-04-29 17:45:52
13538,634,Like,1588165897,2020-04-29 17:11:37
13539,516,Emoticon,1588161558,2020-04-29 15:59:18
13540,788,Comment,1588166225,2020-04-29 17:17:05
13541,710,Emoticon,1588167321,2020-04-29 17:35:21
13542,72,Emoticon,1588162757,2020-04-29 16:19:17
13543,665,Emoticon,1588166595,2020-04-29 17:23:15
13544,637,Comment,1588164507,2020-04-29 16:48:27
13545,697,Like,1588165087,2020-04-29 16:58:07
13546,74,Like,1588163785,2020-04-29 16:36:25
13547,637,Emoticon,1588167347,2020-04-29 17:35:47
13548,725,Like,1588160830,2020-04-29 15:47:10
13549,646,Like,1588162853,2020-04-29 16:20:53
13550,728,Emoticon,1588165218,2020-04-29 17:00:18
13551,709,Emoticon,1588168986,2020-04-29 18:03:06
13552,659,Emoticon,1588162601,2020-04-29 16:16:41
13553,516,Emoticon,1588162497,2020-04-29 16:14:57
13554,661,Comment,1588164860,2020-04-29 16:54:20
13555,690,Like,1588169430,2020-04-29 18:10:30
13556,731,Emoticon,1588167064,2020-04-29 17:31:04
13557,648,Comment,1588166449,2020-04-29 17:20:49
13558,714,Emoticon,1588162741,2020-04-29 16:19:01
13559,706,Like,1588167595,2020-04-29 17:39:55
13560,66,Emoticon,1588163684,2020-04-29 16:34:44
13561,658,Comment,1588166005,2020-04-29 17:13:25
13562,662,Emoticon,1588167397,2020-04-29 17:36:37
13563,722,Emoticon,1588165051,2020-04-29 16:57:31
13564,732,Like,1588164318,2020-04-29 16:45:18
13565,729,Like,1588166950,2020-04-29 17:29:10
13566,673,Emoticon,1588164002,2020-04-29 16:40:02
13567,717,Comment,1588164568,2020-04-29 16:49:28
13568,687,Emoticon,1588168106,2020-04-29 17:48:26
13569,655,Comment,1588165958,2020-04-29 17:12:38
13570,699,Comment,1588163878,2020-04-29 16:37:58
13571,654,Comment,1588166223,2020-04-29 17:17:03
13572,642,Like,1588166495,2020-04-29 17:21:35
13573,712,Emoticon,1588168220,2020-04-29 17:50:20
13574,642,Emoticon,1588166654,2020-04-29 17:24:14
13575,65,Comment,1588167256,2020-04-29 17:34:16
13576,672,Comment,1588172148,2020-04-29 18:55:48
13577,808,Like,1588165845,2020-04-29 17:10:45
13578,694,Like,1588165835,2020-04-29 17:10:35
13579,639,Comment,1588167377,2020-04-29 17:36:17
13580,663,Like,1588162087,2020-04-29 16:08:07
13581,700,Like,1588166034,2020-04-29 17:13:54
13582,728,Comment,1588165862,2020-04-29 17:11:02
13583,726,Emoticon,1588166711,2020-04-29 17:25:11
13584,65,Emoticon,1588169715,2020-04-29 18:15:15
13585,736,Emoticon,1588162437,2020-04-29 16:13:57
13586,833,Emoticon,1588162374,2020-04-29 16:12:54
13587,764,Like,1588164874,2020-04-29 16:54:34
13588,65,Emoticon,1588167706,2020-04-29 17:41:46
13589,287,Comment,1588164613,2020-04-29 16:50:13
13590,648,Like,1588164092,2020-04-29 16:41:32
13591,17,Like,1588163708,2020-04-29 16:35:08
13592,690,Like,1588162881,2020-04-29 16:21:21
13593,764,Like,1588163015,2020-04-29 16:23:35
13594,732,Emoticon,1588164954,2020-04-29 16:55:54
13595,652,Emoticon,1588166960,2020-04-29 17:29:20
13596,679,Comment,1588164417,2020-04-29 16:46:57
13597,689,Comment,1588166151,2020-04-29 17:15:51
13598,645,Comment,1588166709,2020-04-29 17:25:09
13599,688,Emoticon,1588164815,2020-04-29 16:53:35
13600,676,Emoticon,1588160256,2020-04-29 15:37:36
13601,718,Comment,1588162881,2020-04-29 16:21:21
13602,723,Like,1588163813,2020-04-29 16:36:53
13603,788,Emoticon,1588167512,2020-04-29 17:38:32
13604,721,Comment,1588165646,2020-04-29 17:07:26
13605,673,Comment,1588168232,2020-04-29 17:50:32
13606,683,Like,1588164626,2020-04-29 16:50:26
13607,692,Like,1588165961,2020-04-29 17:12:41
13608,658,Comment,1588166354,2020-04-29 17:19:14
13609,663,Comment,1588163634,2020-04-29 16:33:54
13610,734,Comment,1588164477,2020-04-29 16:47:57
13611,68,Like,1588167745,2020-04-29 17:42:25
13612,74,Emoticon,1588166262,2020-04-29 17:17:42
13613,764,Like,1588164919,2020-04-29 16:55:19
13614,764,Like,1588162074,2020-04-29 16:07:54
13615,684,Like,1588163618,2020-04-29 16:33:38
13616,73,Emoticon,1588163599,2020-04-29 16:33:19
13617,634,Emoticon,1588163281,2020-04-29 16:28:01
13618,673,Emoticon,1588165825,2020-04-29 17:10:25
13619,646,Like,1588163236,2020-04-29 16:27:16
13620,808,Emoticon,1588161419,2020-04-29 15:56:59
13621,644,Emoticon,1588165934,2020-04-29 17:12:14
13622,732,Like,1588164376,2020-04-29 16:46:16
13623,69,Emoticon,1588164019,2020-04-29 16:40:19
13624,674,Like,1588165493,2020-04-29 17:04:53
13625,736,Comment,1588165071,2020-04-29 16:57:51
13626,66,Like,1588163910,2020-04-29 16:38:30
13627,724,Like,1588165673,2020-04-29 17:07:53
13628,67,Emoticon,1588165252,2020-04-29 17:00:52
13629,673,Comment,1588161442,2020-04-29 15:57:22
13630,729,Comment,1588167278,2020-04-29 17:34:38
13631,682,Comment,1588164825,2020-04-29 16:53:45
13632,697,Emoticon,1588167418,2020-04-29 17:36:58
13633,636,Comment,1588164933,2020-04-29 16:55:33
13634,659,Emoticon,1588166046,2020-04-29 17:14:06
13635,645,Like,1588167526,2020-04-29 17:38:46
13636,712,Like,1588161903,2020-04-29 16:05:03
13637,717,Like,1588162817,2020-04-29 16:20:17
13638,713,Like,1588167820,2020-04-29 17:43:40
13639,118,Like,1588162543,2020-04-29 16:15:43
13640,650,Like,1588163235,2020-04-29 16:27:15
13641,65,Like,1588169236,2020-04-29 18:07:16
13642,637,Like,1588165622,2020-04-29 17:07:02
13643,716,Comment,1588162448,2020-04-29 16:14:08
13644,695,Like,1588164800,2020-04-29 16:53:20
13645,662,Comment,1588165720,2020-04-29 17:08:40
13646,665,Like,1588166919,2020-04-29 17:28:39
13647,642,Like,1588166352,2020-04-29 17:19:12
13648,658,Like,1588167976,2020-04-29 17:46:16
13649,642,Comment,1588162921,2020-04-29 16:22:01
13650,677,Like,1588164167,2020-04-29 16:42:47
13651,706,Like,1588163200,2020-04-29 16:26:40
13652,708,Like,1588164060,2020-04-29 16:41:00
13653,686,Emoticon,1588166208,2020-04-29 17:16:48
13654,640,Like,1588165448,2020-04-29 17:04:08
13655,677,Emoticon,1588166761,2020-04-29 17:26:01
13656,73,Like,1588166361,2020-04-29 17:19:21
13657,641,Emoticon,1588167353,2020-04-29 17:35:53
13658,732,Emoticon,1588162946,2020-04-29 16:22:26
13659,691,Emoticon,1588165505,2020-04-29 17:05:05
13660,646,Like,1588164306,2020-04-29 16:45:06
13661,711,Comment,1588165155,2020-04-29 16:59:15
13662,643,Emoticon,1588162922,2020-04-29 16:22:02
13663,17,Emoticon,1588167064,2020-04-29 17:31:04
13664,635,Like,1588164275,2020-04-29 16:44:35
13665,650,Like,1588164113,2020-04-29 16:41:53
13666,636,Comment,1588168785,2020-04-29 17:59:45
13667,664,Emoticon,1588167755,2020-04-29 17:42:35
13668,67,Comment,1588165003,2020-04-29 16:56:43
13669,691,Emoticon,1588165379,2020-04-29 17:02:59
13670,678,Comment,1588163335,2020-04-29 16:28:55
13671,644,Like,1588161497,2020-04-29 15:58:17
13672,654,Like,1588163714,2020-04-29 16:35:14
13673,683,Comment,1588169113,2020-04-29 18:05:13
13674,690,Comment,1588167630,2020-04-29 17:40:30
13675,679,Emoticon,1588163725,2020-04-29 16:35:25
13676,658,Comment,1588165186,2020-04-29 16:59:46
13677,709,Emoticon,1588169700,2020-04-29 18:15:00
13678,733,Comment,1588166676,2020-04-29 17:24:36
13679,75,Emoticon,1588166544,2020-04-29 17:22:24
13680,735,Emoticon,1588167733,2020-04-29 17:42:13
13681,659,Emoticon,1588167302,2020-04-29 17:35:02
13682,660,Comment,1588165561,2020-04-29 17:06:01
13683,724,Emoticon,1588164080,2020-04-29 16:41:20
13684,648,Emoticon,1588164924,2020-04-29 16:55:24
13685,719,Like,1588167175,2020-04-29 17:32:55
13686,642,Like,1588163970,2020-04-29 16:39:30
13687,415,Like,1588163546,2020-04-29 16:32:26
13688,723,Like,1588166515,2020-04-29 17:21:55
13689,75,Emoticon,1588164885,2020-04-29 16:54:45
13690,659,Like,1588166609,2020-04-29 17:23:29
13691,658,Comment,1588169940,2020-04-29 18:19:00
13692,642,Comment,1588166261,2020-04-29 17:17:41
13693,676,Comment,1588164204,2020-04-29 16:43:24
13694,636,Like,1588164507,2020-04-29 16:48:27
13695,724,Comment,1588165183,2020-04-29 16:59:43
13696,722,Emoticon,1588167067,2020-04-29 17:31:07
13697,727,Like,1588162904,2020-04-29 16:21:44
13698,647,Emoticon,1588166541,2020-04-29 17:22:21
13699,720,Emoticon,1588169319,2020-04-29 18:08:39
13700,727,Comment,1588167137,2020-04-29 17:32:17
13701,516,Comment,1588163724,2020-04-29 16:35:24
13702,663,Emoticon,1588164998,2020-04-29 16:56:38
13703,684,Emoticon,1588165298,2020-04-29 17:01:38
13704,639,Emoticon,1588165996,2020-04-29 17:13:16
13705,635,Like,1588164280,2020-04-29 16:44:40
13706,688,Emoticon,1588164037,2020-04-29 16:40:37
13707,808,Like,1588167474,2020-04-29 17:37:54
13708,726,Emoticon,1588167262,2020-04-29 17:34:22
13709,727,Emoticon,1588164506,2020-04-29 16:48:26
13710,725,Emoticon,1588165460,2020-04-29 17:04:20
13711,690,Like,1588166767,2020-04-29 17:26:07
13712,640,Emoticon,1588166592,2020-04-29 17:23:12
13713,664,Comment,1588166410,2020-04-29 17:20:10
13714,694,Like,1588168197,2020-04-29 17:49:57
13715,719,Comment,1588166853,2020-04-29 17:27:33
13716,735,Like,1588166091,2020-04-29 17:14:51
13717,736,Like,1588167441,2020-04-29 17:37:21
13718,714,Comment,1588164092,2020-04-29 16:41:32
13719,641,Like,1588162775,2020-04-29 16:19:35
13720,17,Emoticon,1588168645,2020-04-29 17:57:25
13721,724,Comment,1588163034,2020-04-29 16:23:54
13722,664,Like,1588164750,2020-04-29 16:52:30
13723,465,Emoticon,1588165819,2020-04-29 17:10:19
13724,717,Like,1588163677,2020-04-29 16:34:37
13725,645,Comment,1588161968,2020-04-29 16:06:08
13726,651,Like,1588163638,2020-04-29 16:33:58
13727,683,Like,1588165878,2020-04-29 17:11:18
13728,665,Emoticon,1588166483,2020-04-29 17:21:23
13729,656,Comment,1588166542,2020-04-29 17:22:22
13730,637,Like,1588163444,2020-04-29 16:30:44
13731,638,Comment,1588168693,2020-04-29 17:58:13
13732,649,Emoticon,1588163300,2020-04-29 16:28:20
13733,688,Comment,1588167678,2020-04-29 17:41:18
13734,657,Comment,1588165648,2020-04-29 17:07:28
13735,735,Like,1588169727,2020-04-29 18:15:27
13736,643,Like,1588166071,2020-04-29 17:14:31
13737,691,Like,1588165363,2020-04-29 17:02:43
13738,675,Like,1588164693,2020-04-29 16:51:33
13739,695,Like,1588167174,2020-04-29 17:32:54
13740,687,Comment,1588162038,2020-04-29 16:07:18
13741,692,Like,1588163236,2020-04-29 16:27:16
13742,654,Emoticon,1588163016,2020-04-29 16:23:36
13743,646,Like,1588164823,2020-04-29 16:53:43
13744,118,Like,1588164942,2020-04-29 16:55:42
13745,69,Like,1588166841,2020-04-29 17:27:21
13746,73,Emoticon,1588166605,2020-04-29 17:23:25
13747,652,Comment,1588169137,2020-04-29 18:05:37
13748,678,Comment,1588165372,2020-04-29 17:02:52
